,Economics,House,Society,Fashion,Education,Technology,Politics,PE,Game,Entertainment
誓魂,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,0.00016121484731434005,2.5243020872696667e-07
组队,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,2.534824688989685e-07,7.356301996794614e-07,2.531469328084754e-07,2.476680811816343e-07,7.77836770702753e-06,0.00016171319305565178,7.572906261809001e-07
霸王,2.3655923644355897e-07,9.886190178663229e-07,2.2386522716350816e-06,1.013929875595874e-06,9.808402662392819e-07,5.062938656169507e-07,2.476680811816343e-07,3.261896135205093e-06,0.00019659739494747188,4.038883339631467e-06
精灵,2.3655923644355897e-07,2.471547544665807e-07,1.741173989049508e-06,7.857956535868023e-06,9.808402662392819e-07,2.025175462467803e-06,2.476680811816343e-07,2.7600659605581556e-06,0.000192859801887634,1.4893382314891035e-05
棒棒,2.3655923644355897e-07,2.471547544665807e-07,2.7361305542206555e-06,5.06964937797937e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,0.0001318124485769488,3.281592713450567e-06
门派,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,0.00015124793248810574,5.048604174539333e-07
战场,4.021507019540502e-06,2.7187022991323877e-06,1.741173989049508e-06,1.7743772822927793e-06,5.639831530875871e-06,1.0125877312339015e-06,2.7243488929979774e-06,1.3800329802790778e-05,0.00025066790787979304,2.5495451081423637e-05
金币,2.3655923644355897e-07,2.471547544665807e-07,5.7210002497340975e-06,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,0.00018264371419074384,7.572906261809001e-07
猛犸,2.3655923644355897e-07,4.943095089331614e-07,7.462174238783606e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,0.00014252688201515072,2.5243020872696667e-07
新服,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,0.0001360483873780984,2.5243020872696667e-07
仙镜,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,0.0001300682384823578,2.5243020872696667e-07
魔法,4.7311847288711794e-07,2.2243927901992265e-06,2.487391412927869e-07,8.618403942564928e-06,2.697310732158025e-06,1.5188815968508521e-06,2.476680811816343e-07,1.2545754366173435e-06,0.00014676282081630028,6.386484280792257e-05
时空,7.096777093306769e-07,1.2357737723329037e-06,9.949565651711476e-07,1.2674123444948424e-06,2.4521006655982047e-06,5.062938656169507e-07,2.229012730634709e-06,2.509150873234687e-07,0.00016644747759811306,1.2621510436348335e-05
天劫,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,0.0001171112492082532,2.5243020872696667e-07
幻想,1.8924738915484718e-06,7.414642633997421e-07,3.731087119391803e-06,1.166019356935255e-05,4.168571131516948e-06,7.594407984254261e-07,7.430042435449029e-07,7.025622445057123e-06,0.00018015198548418525,2.4738160455242737e-05
奖品,1.4193554186613538e-06,9.144725915263487e-06,3.482347978099016e-06,2.027859751191748e-06,3.678150998397307e-06,4.8097917233610315e-06,1.2383404059081716e-06,1.2545754366173435e-06,0.0001395368075672804,2.0194416698157333e-06
烙印,2.3655923644355898e-06,1.4829285267994843e-06,2.487391412927869e-07,1.013929875595874e-06,9.808402662392819e-07,5.062938656169507e-07,2.476680811816343e-07,3.261896135205093e-06,0.00013754342460203355,2.0194416698157333e-06
空中网,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,1.2260503327991024e-06,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,0.00010963606308857747,2.5243020872696667e-07
竞技,7.096777093306769e-07,4.943095089331614e-07,9.949565651711476e-07,5.06964937797937e-07,4.658991264636589e-06,2.531469328084754e-07,2.229012730634709e-06,8.280197881674466e-06,0.00013505169589547497,3.7864531309045004e-06
游戏城,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,0.00010166253122759001,2.5243020872696667e-07
回合制,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,9.867245677971971e-05,2.5243020872696667e-07
魔幻,2.3655923644355897e-07,9.886190178663229e-07,2.487391412927869e-07,2.5348246889896848e-06,9.808402662392819e-07,3.7972039921271302e-06,2.476680811816343e-07,1.0036603492938748e-06,0.00010490177854611617,6.108811051192594e-05
竞技场,4.7311847288711794e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,5.018301746469374e-07,0.00010515095141677202,7.572906261809001e-07
风云,2.6021516008791486e-06,9.391880669730067e-06,1.2436957064639343e-06,2.5348246889896848e-06,1.2260503327991024e-06,5.062938656169507e-07,1.7336765682714403e-06,2.0073206985877495e-06,0.0001300682384823578,7.673878345299788e-05
氏族,2.3655923644355897e-07,2.471547544665807e-07,2.9848696955134424e-06,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,0.00014327440062711827,2.5243020872696667e-07
主城,2.3655923644355897e-07,3.46016656253213e-06,6.467217673612459e-06,2.534824688989685e-07,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,0.00010016749400365487,5.048604174539333e-07
热血,2.3655923644355897e-07,2.471547544665807e-07,1.2436957064639343e-06,5.06964937797937e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,5.520131921116311e-06,0.00011412117476038291,8.3301968879899e-06
双城,2.3655923644355897e-07,1.2357737723329037e-06,2.487391412927869e-07,2.534824688989685e-07,1.2260503327991024e-06,2.531469328084754e-07,1.4860084870898058e-06,2.509150873234687e-07,9.493486371988185e-05,7.572906261809001e-07
天行,4.7311847288711794e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,8.52171217643034e-05,2.5243020872696667e-07
全服,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,8.272539305774482e-05,2.5243020872696667e-07
天域,4.7311847288711794e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,8.745967760020612e-05,2.5243020872696667e-07
挂机,2.3655923644355897e-07,2.471547544665807e-07,1.2436957064639343e-06,2.534824688989685e-07,2.4521006655982047e-07,3.2909101265101796e-06,2.476680811816343e-07,2.509150873234687e-07,7.649607129134837e-05,2.5243020872696667e-07
乐园,4.7311847288711794e-07,1.384066625012852e-05,2.4873914129278686e-06,7.604474066969054e-07,3.678150998397307e-06,2.531469328084754e-07,3.962689298906149e-06,1.7564056112642808e-06,0.00010988523595923332,6.058325009447201e-06
敌人,7.096777093306769e-07,2.471547544665807e-07,1.4924348477567212e-06,5.323131846878338e-06,2.9425207987178456e-06,2.531469328084754e-07,2.476680811816343e-06,1.0789348754909154e-05,0.0001597198100904049,3.079648546468993e-05
邮箱,1.6559146551049129e-06,2.9658570535989686e-06,2.9848696955134424e-06,2.534824688989685e-07,3.9233610649571275e-06,1.5188815968508521e-06,1.7336765682714403e-06,7.52745261970406e-07,9.219396214266742e-05,3.5340229221775338e-06
交友,2.3655923644355897e-07,1.4829285267994843e-06,1.1442000499468195e-05,7.604474066969054e-07,4.413781198076768e-06,2.531469328084754e-07,2.229012730634709e-06,5.018301746469374e-07,8.721050472955026e-05,1.2621510436348335e-06
帝国,7.096777093306769e-07,9.886190178663229e-07,7.462174238783606e-07,1.7743772822927793e-06,4.413781198076768e-06,2.531469328084754e-07,7.430042435449029e-07,1.7564056112642808e-06,0.0001377925974726894,2.4990590663969703e-05
出品,4.7311847288711794e-07,2.4715475446658073e-06,2.487391412927869e-07,3.2952720956865902e-06,2.4521006655982047e-07,3.0377631937017043e-06,4.953361623632686e-07,3.5128112225285616e-06,9.842328390906386e-05,6.714643552137314e-05
人物造型,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,5.06964937797937e-07,4.904201331196409e-07,5.062938656169507e-07,2.476680811816343e-07,2.509150873234687e-07,8.123035583380966e-05,4.291313548358433e-06
国度,2.3655923644355897e-07,7.414642633997421e-07,2.487391412927869e-07,1.2674123444948424e-06,5.639831530875871e-06,2.531469328084754e-07,2.476680811816343e-07,6.774707357733654e-06,8.745967760020612e-05,4.291313548358433e-06
豪侠,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,7.425351545544564e-05,1.0097208349078667e-06
恶魔,4.7311847288711794e-07,2.471547544665807e-07,3.2336088368062294e-06,1.7743772822927793e-06,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-07,7.52745261970406e-07,8.721050472955026e-05,1.2621510436348335e-05
经验值,4.7311847288711794e-07,4.943095089331614e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,7.52745261970406e-07,6.005066182806175e-05,2.5243020872696667e-07
神兽,2.3655923644355897e-07,2.471547544665807e-07,9.949565651711476e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,6.97684037836402e-05,5.048604174539333e-07
法术,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,7.87386271272511e-05,3.0291625047236004e-06
印魂,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,6.353908201724376e-05,2.5243020872696667e-07
种族,2.3655923644355897e-07,4.943095089331614e-07,2.487391412927869e-07,7.604474066969054e-07,3.678150998397307e-06,2.531469328084754e-07,4.953361623632686e-07,2.0073206985877495e-06,9.393817223725843e-05,8.077766679262933e-06
卷轴,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,7.001757665429607e-05,2.5243020872696667e-07
神话,1.0172047167073036e-05,5.684559352731357e-06,1.2436957064639343e-06,4.055719502383496e-06,1.4712603993589228e-06,1.5188815968508521e-06,2.476680811816343e-07,5.520131921116311e-06,9.867245677971971e-05,2.524302087269667e-05
声望,2.3655923644355897e-07,1.9772380357326457e-06,1.2436957064639343e-06,1.013929875595874e-06,4.168571131516948e-06,2.531469328084754e-07,1.9813446494530746e-06,1.7564056112642808e-06,8.471877602299167e-05,2.7767322959966338e-06
战争,1.8924738915484718e-06,2.2243927901992265e-06,4.974782825855737e-06,2.7883071578886533e-06,7.846722129914255e-06,5.062938656169507e-07,1.4364748708534791e-05,9.032943143644872e-06,0.00013530086876613082,7.875822512281361e-05
Q版,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,7.604474066969054e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,6.0549007569373465e-05,3.7864531309045004e-06
射雕,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,7.356301996794614e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,5.880479747478246e-05,1.7670114610887669e-06
航海,2.3655923644355897e-07,4.943095089331614e-07,1.2436957064639343e-06,5.06964937797937e-07,5.39462146431605e-06,2.531469328084754e-07,9.906723247265373e-07,2.509150873234687e-07,9.194478927201156e-05,7.572906261809001e-07
关卡,7.096777093306769e-07,2.471547544665807e-07,5.969739391026885e-06,1.2674123444948424e-06,1.7164704659187433e-06,2.531469328084754e-07,4.953361623632686e-07,1.0036603492938748e-06,7.026674952495192e-05,6.563185426901134e-06
战队,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,5.062938656169507e-07,2.476680811816343e-07,1.7564056112642808e-06,5.556555015625631e-05,4.7961739658123675e-06
帐号,2.3655923644355897e-07,2.471547544665807e-07,2.9848696955134424e-06,2.534824688989685e-07,9.808402662392819e-07,2.531469328084754e-07,2.476680811816343e-07,2.7600659605581556e-06,6.353908201724376e-05,5.048604174539333e-07
点数,9.462369457742359e-07,2.471547544665807e-07,1.2436957064639343e-06,2.534824688989685e-07,7.356301996794614e-07,5.062938656169507e-07,7.430042435449029e-07,5.018301746469374e-07,6.97684037836402e-05,2.5243020872696667e-07
巨作,2.3655923644355897e-07,2.4715475446658073e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,5.062938656169507e-07,4.953361623632686e-07,2.509150873234687e-07,5.805727886281489e-05,8.3301968879899e-06
玩游戏,2.3655923644355897e-07,2.471547544665807e-07,9.949565651711474e-06,1.5208948133938109e-06,1.9616805324785638e-06,1.2657346640423768e-06,2.476680811816343e-07,1.2545754366173435e-06,6.304073627593205e-05,6.3107552181741675e-06
传说,1.8924738915484718e-06,4.943095089331615e-06,7.213435097490819e-06,9.632333818160802e-06,5.885041597435691e-06,1.2657346640423768e-06,1.2383404059081716e-06,6.523792270410186e-06,0.00010390508706349273,3.18062062995978e-05
邮件,1.8924738915484718e-06,9.886190178663229e-07,6.964695956198032e-06,1.7743772822927793e-06,8.337142263033896e-06,1.5188815968508521e-06,2.9720169741796117e-06,6.021962095763248e-06,7.325682397282221e-05,5.048604174539334e-06
魔族,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,5.332299432035359e-05,2.5243020872696667e-07
法师,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,5.018301746469374e-07,7.126344100757536e-05,3.7864531309045004e-06
侠义,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,5.85556246041266e-05,5.048604174539333e-07
麻将,2.3655923644355897e-07,9.886190178663229e-07,4.974782825855737e-06,1.7743772822927793e-06,7.356301996794614e-07,2.531469328084754e-07,7.430042435449029e-07,2.509150873234687e-07,6.229321766396447e-05,2.2718718785427e-06
话费,9.462369457742359e-07,2.471547544665807e-07,6.715956814905245e-06,2.534824688989685e-07,9.808402662392819e-07,7.594407984254261e-07,2.476680811816343e-07,2.509150873234687e-07,6.50341192411789e-05,2.5243020872696667e-07
冒险,3.075270073766267e-06,2.7187022991323877e-06,7.710913380076392e-06,8.871886411463897e-06,7.601512063354434e-06,5.062938656169507e-07,1.2383404059081716e-06,8.029282794350998e-06,7.848945425659523e-05,6.108811051192594e-05
大作,9.462369457742359e-07,2.471547544665807e-07,4.974782825855738e-07,1.2674123444948424e-06,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-07,5.018301746469374e-07,6.902088517167263e-05,1.6407963567252833e-05
变异,4.7311847288711794e-07,4.943095089331614e-07,3.482347978099016e-06,6.0835792535752435e-06,4.904201331196409e-07,2.531469328084754e-07,2.7243488929979774e-06,2.509150873234687e-07,7.350599684347808e-05,3.281592713450567e-06
限时,2.3655923644355897e-07,1.730083281266065e-06,9.949565651711476e-07,7.604474066969054e-07,3.187730865277666e-06,3.7972039921271302e-06,1.7336765682714403e-06,5.018301746469374e-07,5.232630283773015e-05,5.048604174539333e-07
棋牌,2.3655923644355897e-07,1.4829285267994843e-06,7.462174238783606e-07,2.534824688989685e-07,1.2260503327991024e-06,2.531469328084754e-07,1.2383404059081716e-06,2.509150873234687e-07,4.8588709777892286e-05,2.5243020872696667e-07
刺客,2.3655923644355897e-07,2.471547544665807e-07,4.974782825855738e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,7.276537532380592e-06,5.9801488957405894e-05,1.0602068766532602e-05
昵称,4.7311847288711794e-07,2.471547544665807e-07,1.4924348477567212e-06,2.027859751191748e-06,1.7164704659187433e-06,2.025175462467803e-06,2.476680811816343e-07,4.265556484498968e-06,5.058209274313915e-05,2.524302087269667e-06
战士,7.096777093306769e-07,7.414642633997421e-07,1.7660479031787866e-05,1.7743772822927793e-06,4.413781198076768e-06,7.594407984254261e-07,5.2010297048143206e-06,7.527452619704061e-06,8.571546750561511e-05,2.675760212505847e-05
神兵,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,1.2545754366173435e-06,5.7060587380191455e-05,2.5243020872696667e-07
背包,4.7311847288711794e-07,4.943095089331614e-07,8.457130803954753e-06,1.672984294733192e-05,3.678150998397307e-06,2.784616260893229e-06,2.476680811816343e-07,1.505490523940812e-06,6.428660062921134e-05,1.0097208349078667e-06
碎片,2.3655923644355897e-07,7.414642633997421e-07,1.2934435347224918e-05,2.5348246889896848e-06,2.4521006655982047e-07,5.062938656169507e-07,1.4860084870898058e-06,2.0073206985877495e-06,6.652915646511406e-05,6.3107552181741675e-06
奇幻,2.3655923644355897e-07,9.886190178663229e-07,2.487391412927869e-07,5.06964937797937e-07,2.4521006655982047e-07,5.062938656169507e-07,2.476680811816343e-07,2.509150873234687e-07,5.2077129967074296e-05,2.902947400360117e-05
海皇,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,4.1611869399528266e-05,2.5243020872696667e-07
游戏币,2.3655923644355897e-07,2.471547544665807e-07,9.949565651711476e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,4.485111671805442e-05,2.5243020872696667e-07
居家,2.3655923644355897e-07,1.2852047232262198e-05,1.2436957064639343e-06,1.2674123444948424e-05,9.808402662392819e-07,3.544057059318655e-06,1.0154391328447008e-05,5.018301746469374e-07,5.7808105992159026e-05,1.7670114610887669e-06
指游,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,4.360525236477513e-05,2.5243020872696667e-07
星辰,2.3655923644355897e-07,9.886190178663229e-07,3.2336088368062294e-06,2.534824688989685e-07,1.4712603993589228e-06,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,5.506720441494459e-05,2.5243020872696667e-07
手机用户,2.3655923644355897e-07,2.471547544665807e-07,1.4924348477567212e-06,2.534824688989685e-07,4.904201331196409e-06,2.531469328084754e-07,1.7336765682714403e-06,2.509150873234687e-07,5.232630283773015e-05,2.5243020872696667e-07
海贼王,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,5.018301746469374e-07,4.26085608821517e-05,1.0097208349078667e-06
勇者,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,5.06964937797937e-07,9.808402662392819e-07,2.531469328084754e-07,2.476680811816343e-07,5.018301746469374e-07,4.186104227018412e-05,1.5145812523618002e-06
金条,2.3655923644355897e-07,4.943095089331614e-07,3.2336088368062294e-06,2.534824688989685e-07,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,5.4818031544288736e-05,2.5243020872696667e-07
神雕侠侣,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,7.604474066969054e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,3.762510346903454e-05,2.2718718785427e-06
双迷,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,4.011683217559312e-05,2.5243020872696667e-07
幻境,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,4.360525236477513e-05,2.0194416698157333e-06
探险,4.7311847288711794e-07,1.2357737723329037e-06,4.477304543270163e-06,1.5208948133938109e-06,3.187730865277666e-06,2.531469328084754e-07,2.476680811816343e-07,1.0036603492938748e-06,5.332299432035359e-05,9.0874875141708e-06
精彩内容,2.3655923644355897e-07,7.414642633997421e-07,4.974782825855738e-07,5.06964937797937e-07,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,2.7600659605581556e-06,5.68114145095356e-05,7.572906261809001e-07
轩辕,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,1.0036603492938748e-06,4.3854425235430985e-05,2.5243020872696667e-07
使者,2.3655923644355897e-07,2.471547544665807e-07,1.989913130342295e-06,7.604474066969054e-07,1.2260503327991024e-06,5.062938656169507e-07,1.7336765682714403e-06,5.018301746469374e-07,5.7060587380191455e-05,4.5437437570854e-06
神域,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,3.712675772772282e-05,2.5243020872696667e-07
宝物,2.3655923644355897e-07,2.471547544665807e-07,9.949565651711476e-07,5.06964937797937e-07,2.4521006655982047e-07,5.062938656169507e-07,7.430042435449029e-07,2.509150873234687e-07,4.759201829526885e-05,2.7767322959966338e-06
管理员,2.3655923644355897e-07,4.943095089331614e-07,1.2188217923346556e-05,1.013929875595874e-06,1.9616805324785638e-06,2.531469328084754e-07,1.7336765682714403e-06,1.0036603492938748e-06,4.559863533002199e-05,3.5340229221775338e-06
剑侠,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,3.4635029021164245e-05,1.7670114610887669e-06
魔力宝贝,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,3.588089337444354e-05,2.5243020872696667e-07
商人,4.7311847288711794e-07,9.639035424196649e-06,9.949565651711474e-06,1.2674123444948424e-06,2.697310732158025e-06,2.531469328084754e-07,8.668382841357202e-06,7.025622445057123e-06,6.478494637052305e-05,8.582627096716867e-06
智力,4.7311847288711794e-07,1.4829285267994843e-06,9.700826510418688e-06,9.125368880362865e-06,1.2260503327991024e-05,2.531469328084754e-07,6.439370110722493e-06,1.0036603492938748e-06,5.332299432035359e-05,2.524302087269667e-06
神器,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.025175462467803e-06,2.476680811816343e-07,2.509150873234687e-07,4.3106906623463414e-05,2.7767322959966338e-06
武将,2.3655923644355897e-07,2.471547544665807e-07,4.974782825855738e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,1.4860084870898058e-06,2.509150873234687e-07,5.033291987248329e-05,1.0097208349078667e-06
魔力,1.4193554186613538e-06,9.886190178663229e-07,9.949565651711476e-07,8.111439004766991e-06,7.356301996794614e-07,1.0125877312339015e-06,4.953361623632686e-07,2.509150873234687e-06,4.1611869399528266e-05,8.077766679262933e-06
用心,7.096777093306769e-07,1.5570749531394587e-05,2.4873914129278686e-06,7.097509129171117e-06,7.846722129914255e-06,3.0377631937017043e-06,3.4673531365428807e-06,3.261896135205093e-06,5.182795709641844e-05,1.1611789601440468e-05
特权,7.096777093306769e-07,7.414642633997421e-07,7.462174238783606e-07,7.604474066969054e-07,1.7164704659187433e-06,2.531469328084754e-07,4.953361623632686e-07,6.021962095763248e-06,5.4818031544288736e-05,1.7670114610887669e-06
师徒,2.3655923644355897e-07,4.943095089331614e-07,2.9848696955134424e-06,2.534824688989685e-07,7.356301996794614e-07,2.531469328084754e-07,2.476680811816343e-07,5.018301746469374e-07,4.983457413117158e-05,3.0291625047236004e-06
可兑换,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,1.2383404059081716e-06,2.509150873234687e-07,3.6877584857066964e-05,2.5243020872696667e-07
红包,9.2258102212988e-06,2.2243927901992265e-06,8.208391662661967e-06,2.7883071578886533e-06,5.39462146431605e-06,2.531469328084754e-07,9.906723247265373e-07,1.2545754366173435e-06,4.0864350787560695e-05,3.281592713450567e-06
开发者,2.3655923644355897e-07,2.7187022991323877e-06,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,3.563172050378768e-05,5.048604174539333e-07
战役,3.5483885466533846e-06,1.9772380357326457e-06,6.964695956198032e-06,1.7743772822927793e-06,1.4712603993589228e-06,5.062938656169507e-07,1.9813446494530746e-06,9.785688405615278e-06,5.880479747478246e-05,6.058325009447201e-06
流量,1.4193554186613538e-06,1.4829285267994843e-06,1.4924348477567212e-06,3.0417896267876217e-06,1.9616805324785638e-06,5.062938656169507e-07,3.962689298906149e-06,2.509150873234687e-07,5.2077129967074296e-05,2.5243020872696667e-07
侠客,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,3.5382547633131816e-05,1.0097208349078667e-06
单机游戏,2.3655923644355897e-07,4.943095089331614e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,7.594407984254261e-07,2.476680811816343e-07,2.509150873234687e-07,3.214330031460567e-05,2.5243020872696667e-07
霸业,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,3.010981047881624e-06,3.762510346903454e-05,2.0194416698157333e-06
防御力,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,5.06964937797937e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,3.139578170263809e-05,2.5243020872696667e-07
小鸟,2.3655923644355897e-07,2.471547544665807e-07,9.949565651711476e-07,7.604474066969054e-07,2.206890599038384e-06,2.531469328084754e-07,7.430042435449029e-07,1.2545754366173435e-06,4.186104227018412e-05,1.2369080227621368e-05
激活码,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.534824688989685e-07,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,3.089743596132638e-05,2.5243020872696667e-07
